setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std,mean_pairwise_cosine_similarity_mean,mean_pairwise_cosine_similarity_std,mean_pairwise_cosine_distance_mean,mean_pairwise_cosine_distance_std,pairwise_cosine_similarity_std_mean,pairwise_cosine_similarity_std_std,pairwise_cosine_distance_std_mean,pairwise_cosine_distance_std_std
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.25,0.6123724356957945,4.5,3.3166247903554,0.9112680610885164,0.0002588665135635418,0.08873193891148354,0.0002588665135635126,0.021670875861248294,0.0003729761423861926,0.021670875861248294,0.0003729761423861926
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,84.5,2.692582403567252,4.0,2.5495097567963922,0.9371557273165234,0.0003215434972739362,0.06284427268347667,0.0003215434972739112,0.015362555479804673,0.0002864830568389985,0.015362555479804673,0.0002864830568389985
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,49.5,3.0207614933986457,10.5,1.0,0.9480864764545626,0.0006374174177875029,0.05191352354543745,0.0006374174177874818,0.011652671281904585,0.000262207992701735,0.011652671281904585,0.000262207992701735
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,39.25,6.87386354243376,23.0,5.567764362830023,0.8818799344600361,0.0022419102837808566,0.11812006553996397,0.0022419102837808597,0.029797582337790406,0.0012745351096625991,0.029797582337790406,0.0012745351096625991
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,47.0,3.2210246816812798,55.5,2.915475947422649,0.5581944131519713,0.0031815360390014557,0.44180558684802873,0.0031815360390014557,0.08282500777516924,0.002375960904615521,0.08282500777516924,0.002375960904615521
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,3.0,1.2747548783981961,4.5,1.8708286933869707,0.9958547235377591,0.00017779773423229217,0.004145276462240954,0.00017779773423225818,0.002410863609449517,0.00015961045348407435,0.002410863609449517,0.0001596104534840744
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,14.0,2.4238399287081647,4.5,1.8708286933869707,0.9957354732714567,0.000101091658512382,0.004264526728543379,0.00010109165851239638,0.0018428906221424127,2.8207740698490853e-05,0.0018428906221424127,2.820774069849086e-05
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,55.5,4.974937185533098,8.5,1.224744871391589,0.9883146199581869,0.0001513534733624394,0.011685380041813041,0.00015135347336247214,0.004639779084720165,5.168289971355132e-05,0.004639779084720165,5.168289971355132e-05
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,90.25,3.1024184114977142,7.0,2.9154759474226504,0.9774145194482298,0.00017646262699974849,0.022585480551770207,0.0001764626269997059,0.008042315147658593,0.0001983650855115435,0.008042315147658593,0.0001983650855115435
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.0,0.5,8.0,2.9154759474226504,0.9530733431725524,0.00038782362708874056,0.04692665682744766,0.000387823627088703,0.016084622095716254,0.00026843304110279705,0.016084622095716254,0.00026843304110279705
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.0,2.23606797749979,0.9184844988410068,0.00036655962149854417,0.08151550115899317,0.00036655962149848866,0.024380687258893096,0.0010566248483959405,0.024380687258893096,0.0010566248483959402
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,2.0,2.449489742783178,0.9000424141299932,0.00028552187004787246,0.09995758587000672,0.0002855218700478482,0.02526395800936356,0.000875415226915782,0.02526395800936356,0.0008754152269157827
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,99.25,0.6123724356957945,4.0,3.391164991562634,0.9112680610885164,0.0002588665135635418,0.08873193891148354,0.0002588665135635126,0.021670875861248294,0.0003729761423861926,0.021670875861248294,0.0003729761423861926
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,84.0,1.8371173070873836,4.0,2.5495097567963922,0.9371557273165234,0.0003215434972739362,0.06284427268347667,0.0003215434972739112,0.015362555479804673,0.0002864830568389985,0.015362555479804673,0.0002864830568389985
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,51.0,1.9999999999999993,10.5,1.0,0.9480864764545626,0.0006374174177875029,0.05191352354543745,0.0006374174177874818,0.011652671281904585,0.000262207992701735,0.011652671281904585,0.000262207992701735
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,38.5,7.0,22.5,5.700877125495691,0.8818799344600361,0.0022419102837808566,0.11812006553996397,0.0022419102837808597,0.029797582337790406,0.0012745351096625991,0.029797582337790406,0.0012745351096625991
occ50_s80,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,5,47.5,3.7080992435478284,55.0,4.743416490252569,0.5581944131519713,0.0031815360390014557,0.44180558684802873,0.0031815360390014557,0.08282500777516924,0.002375960904615521,0.08282500777516924,0.002375960904615521
occ50_s100,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,5.2,0.9797958971132715,3.0,2.449489742783178,0.9997321324909569,2.800754483690992e-06,0.00026786750904296737,2.800754483734773e-06,0.00019232222330973762,5.082853252785958e-06,0.00019232222330973762,5.082853252785958e-06
occ50_s100,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,8.6,1.9595917942265424,4.0,2.0,0.9977743238132151,2.099098130225269e-05,0.0022256761867849905,2.0990981302219347e-05,0.0010715094603254553,2.5668474525019006e-05,0.0010715094603254553,2.5668474525019006e-05
occ50_s100,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,12.4,0.8,5.0,3.1622776601683795,0.9970569300717778,3.8086410861398574e-05,0.002943069928222179,3.80864108613632e-05,0.0012156265000777145,4.068710253229964e-05,0.0012156265000777145,4.068710253229964e-05
occ50_s100,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,59.6,3.9293765408777,10.0,4.47213595499958,0.9935248512085002,0.00011405941020444342,0.006475148791499919,0.00011405941020436844,0.002108862345502807,0.00010337554322663985,0.002108862345502807,0.00010337554322663988
occ50_s100,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,94.0,1.6733200530681511,15.0,4.47213595499958,0.9846300714397642,0.0002890415417364364,0.015369928560235635,0.00028904154173639253,0.0055646791374290485,0.00025788414048160573,0.0055646791374290485,0.00025788414048160573
occ50_s100,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.4,0.4898979485566356,13.0,4.0,0.9650672055152819,0.0002832269956598418,0.03493279448471803,0.00028322699565982735,0.009907980961351188,0.00020511896328380015,0.009907980961351188,0.0002051189632837991
occ50_s100,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,97.4,0.4898979485566356,15.0,3.1622776601683795,0.93737907801831,0.0004971491417184546,0.0626209219816901,0.0004971491417184184,0.01710380763198659,0.000328621587761042,0.01710380763198659,0.000328621587761042
occ50_s100,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,98.8,0.7483314773547882,22.0,2.449489742783178,0.9503552974108432,0.00035896745553286747,0.04964470258915671,0.00035896745553285863,0.011405114969681399,0.00032593160326762564,0.011405114969681399,0.0003259316032676257
occ50_s100,vit_base_patch16_224,cls,layer_8,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,96.4,0.4898979485566356,30.0,8.366600265340756,0.9555025195575204,0.00031970346434971825,0.04449748044247949,0.00031970346434973695,0.00814473352873229,0.000141088608989616,0.00814473352873229,0.000141088608989616
occ50_s100,vit_base_patch16_224,cls,layer_9,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,95.0,0.6324555320336759,37.0,7.483314773547883,0.9488061602510021,0.0001905072274206654,0.051193839748998084,0.000190507227420611,0.009321074481648577,0.0001048176517895584,0.009321074481648577,0.0001048176517895584
occ50_s100,vit_base_patch16_224,cls,layer_10,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,94.6,1.019803902718557,46.0,5.8309518948453025,0.8550775518164508,0.0018181506894793128,0.14492244818354916,0.0018181506894792835,0.036379060894429535,0.0008278570673593399,0.036379060894429535,0.0008278570673593373
occ50_s100,vit_base_patch16_224,cls,layer_11,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,92.4,1.019803902718557,45.0,8.366600265340757,0.8804803849224612,0.0009917471487053801,0.11951961507753886,0.0009917471487054222,0.0227375642443625,0.0002616194486730303,0.0227375642443625,0.0002616194486730303
occ50_s100,vit_base_patch16_224,cls,layer_0,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,5.0,1.0954451150103326,3.0,2.449489742783178,0.9997321324909569,2.800754483690992e-06,0.00026786750904296737,2.800754483734773e-06,0.00019232222330973762,5.082853252785958e-06,0.00019232222330973762,5.082853252785958e-06
occ50_s100,vit_base_patch16_224,cls,layer_1,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,9.4,1.9595917942265424,4.0,2.0,0.9977743238132151,2.099098130225269e-05,0.0022256761867849905,2.0990981302219347e-05,0.0010715094603254553,2.5668474525019006e-05,0.0010715094603254553,2.5668474525019006e-05
occ50_s100,vit_base_patch16_224,cls,layer_2,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,12.8,1.7204650534085257,5.0,3.1622776601683795,0.9970569300717778,3.8086410861398574e-05,0.002943069928222179,3.80864108613632e-05,0.0012156265000777145,4.068710253229964e-05,0.0012156265000777145,4.068710253229964e-05
occ50_s100,vit_base_patch16_224,cls,layer_3,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,59.8,4.2614551505325,9.0,4.898979485566356,0.9935248512085002,0.00011405941020444342,0.006475148791499919,0.00011405941020436844,0.002108862345502807,0.00010337554322663985,0.002108862345502807,0.00010337554322663988
occ50_s100,vit_base_patch16_224,cls,layer_4,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,93.6,1.019803902718557,12.0,2.449489742783178,0.9846300714397642,0.0002890415417364364,0.015369928560235635,0.00028904154173639253,0.0055646791374290485,0.00025788414048160573,0.0055646791374290485,0.00025788414048160573
occ50_s100,vit_base_patch16_224,cls,layer_5,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.4,0.4898979485566356,13.0,4.0,0.9650672055152819,0.0002832269956598418,0.03493279448471803,0.00028322699565982735,0.009907980961351188,0.00020511896328380015,0.009907980961351188,0.0002051189632837991
occ50_s100,vit_base_patch16_224,cls,layer_6,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,97.0,0.6324555320336759,14.0,3.7416573867739413,0.93737907801831,0.0004971491417184546,0.0626209219816901,0.0004971491417184184,0.01710380763198659,0.000328621587761042,0.01710380763198659,0.000328621587761042
occ50_s100,vit_base_patch16_224,cls,layer_7,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,98.8,0.7483314773547882,20.0,3.1622776601683795,0.9503552974108432,0.00035896745553286747,0.04964470258915671,0.00035896745553285863,0.011405114969681399,0.00032593160326762564,0.011405114969681399,0.0003259316032676257
occ50_s100,vit_base_patch16_224,cls,layer_8,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,96.4,0.4898979485566356,30.0,8.366600265340756,0.9555025195575204,0.00031970346434971825,0.04449748044247949,0.00031970346434973695,0.00814473352873229,0.000141088608989616,0.00814473352873229,0.000141088608989616
occ50_s100,vit_base_patch16_224,cls,layer_9,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,94.8,1.16619037896906,38.0,8.12403840463596,0.9488061602510021,0.0001905072274206654,0.051193839748998084,0.000190507227420611,0.009321074481648577,0.0001048176517895584,0.009321074481648577,0.0001048176517895584
occ50_s100,vit_base_patch16_224,cls,layer_10,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,95.2,0.9797958971132712,44.0,7.348469228349536,0.8550775518164508,0.0018181506894793128,0.14492244818354916,0.0018181506894792835,0.036379060894429535,0.0008278570673593399,0.036379060894429535,0.0008278570673593373
occ50_s100,vit_base_patch16_224,cls,layer_11,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,92.0,0.8944271909999159,46.0,5.8309518948453025,0.8804803849224612,0.0009917471487053801,0.11951961507753886,0.0009917471487054222,0.0227375642443625,0.0002616194486730303,0.0227375642443625,0.0002616194486730303
occ50_s100,vit_base_patch16_224,cls,layer_0,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,5.4,0.8000000000000004,3.0,2.449489742783178,0.9997321324909569,2.800754483690992e-06,0.00026786750904296737,2.800754483734773e-06,0.00019232222330973762,5.082853252785958e-06,0.00019232222330973762,5.082853252785958e-06
occ50_s100,vit_base_patch16_224,cls,layer_1,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,9.2,1.1661903789690597,4.0,2.0,0.9977743238132151,2.099098130225269e-05,0.0022256761867849905,2.0990981302219347e-05,0.0010715094603254553,2.5668474525019006e-05,0.0010715094603254553,2.5668474525019006e-05
occ50_s100,vit_base_patch16_224,cls,layer_2,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,13.6,1.3564659966250538,5.0,3.1622776601683795,0.9970569300717778,3.8086410861398574e-05,0.002943069928222179,3.80864108613632e-05,0.0012156265000777145,4.068710253229964e-05,0.0012156265000777145,4.068710253229964e-05
occ50_s100,vit_base_patch16_224,cls,layer_3,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,59.6,3.9293765408777,7.0,4.0,0.9935248512085002,0.00011405941020444342,0.006475148791499919,0.00011405941020436844,0.002108862345502807,0.00010337554322663985,0.002108862345502807,0.00010337554322663988
occ50_s100,vit_base_patch16_224,cls,layer_4,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,93.6,1.3564659966250536,13.0,2.449489742783178,0.9846300714397642,0.0002890415417364364,0.015369928560235635,0.00028904154173639253,0.0055646791374290485,0.00025788414048160573,0.0055646791374290485,0.00025788414048160573
occ50_s100,vit_base_patch16_224,cls,layer_5,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.4,0.4898979485566356,13.0,4.0,0.9650672055152819,0.0002832269956598418,0.03493279448471803,0.00028322699565982735,0.009907980961351188,0.00020511896328380015,0.009907980961351188,0.0002051189632837991
occ50_s100,vit_base_patch16_224,cls,layer_6,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,97.4,1.019803902718557,15.0,5.477225575051661,0.93737907801831,0.0004971491417184546,0.0626209219816901,0.0004971491417184184,0.01710380763198659,0.000328621587761042,0.01710380763198659,0.000328621587761042
occ50_s100,vit_base_patch16_224,cls,layer_7,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,98.8,0.7483314773547882,20.0,3.1622776601683795,0.9503552974108432,0.00035896745553286747,0.04964470258915671,0.00035896745553285863,0.011405114969681399,0.00032593160326762564,0.011405114969681399,0.0003259316032676257
occ50_s100,vit_base_patch16_224,cls,layer_8,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,96.4,0.4898979485566356,29.0,7.3484692283495345,0.9555025195575204,0.00031970346434971825,0.04449748044247949,0.00031970346434973695,0.00814473352873229,0.000141088608989616,0.00814473352873229,0.000141088608989616
occ50_s100,vit_base_patch16_224,cls,layer_9,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,95.0,0.8944271909999159,40.0,7.0710678118654755,0.9488061602510021,0.0001905072274206654,0.051193839748998084,0.000190507227420611,0.009321074481648577,0.0001048176517895584,0.009321074481648577,0.0001048176517895584
occ50_s100,vit_base_patch16_224,cls,layer_10,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,94.8,1.16619037896906,47.0,6.000000000000002,0.8550775518164508,0.0018181506894793128,0.14492244818354916,0.0018181506894792835,0.036379060894429535,0.0008278570673593399,0.036379060894429535,0.0008278570673593373
occ50_s100,vit_base_patch16_224,cls,layer_11,6,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,91.8,1.3266499161421599,45.0,7.071067811865477,0.8804803849224612,0.0009917471487053801,0.11951961507753886,0.0009917471487054222,0.0227375642443625,0.0002616194486730303,0.0227375642443625,0.0002616194486730303
occ50_s100,vit_base_patch16_224,cls,layer_0,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,5.6,0.8000000000000003,3.0,2.449489742783178,0.9997321324909569,2.800754483690992e-06,0.00026786750904296737,2.800754483734773e-06,0.00019232222330973762,5.082853252785958e-06,0.00019232222330973762,5.082853252785958e-06
occ50_s100,vit_base_patch16_224,cls,layer_1,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,9.8,2.1354156504062622,5.0,3.1622776601683795,0.9977743238132151,2.099098130225269e-05,0.0022256761867849905,2.0990981302219347e-05,0.0010715094603254553,2.5668474525019006e-05,0.0010715094603254553,2.5668474525019006e-05
occ50_s100,vit_base_patch16_224,cls,layer_2,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,14.0,1.0954451150103321,5.0,3.1622776601683795,0.9970569300717778,3.8086410861398574e-05,0.002943069928222179,3.80864108613632e-05,0.0012156265000777145,4.068710253229964e-05,0.0012156265000777145,4.068710253229964e-05
occ50_s100,vit_base_patch16_224,cls,layer_3,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,59.2,4.069397989875159,9.0,3.7416573867739413,0.9935248512085002,0.00011405941020444342,0.006475148791499919,0.00011405941020436844,0.002108862345502807,0.00010337554322663985,0.002108862345502807,0.00010337554322663988
occ50_s100,vit_base_patch16_224,cls,layer_4,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,92.8,1.7204650534085253,15.0,4.47213595499958,0.9846300714397642,0.0002890415417364364,0.015369928560235635,0.00028904154173639253,0.0055646791374290485,0.00025788414048160573,0.0055646791374290485,0.00025788414048160573
occ50_s100,vit_base_patch16_224,cls,layer_5,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.4,0.4898979485566356,13.0,4.0,0.9650672055152819,0.0002832269956598418,0.03493279448471803,0.00028322699565982735,0.009907980961351188,0.00020511896328380015,0.009907980961351188,0.0002051189632837991
occ50_s100,vit_base_patch16_224,cls,layer_6,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,97.2,0.9797958971132711,15.0,5.477225575051661,0.93737907801831,0.0004971491417184546,0.0626209219816901,0.0004971491417184184,0.01710380763198659,0.000328621587761042,0.01710380763198659,0.000328621587761042
occ50_s100,vit_base_patch16_224,cls,layer_7,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,98.8,0.7483314773547882,20.0,3.1622776601683795,0.9503552974108432,0.00035896745553286747,0.04964470258915671,0.00035896745553285863,0.011405114969681399,0.00032593160326762564,0.011405114969681399,0.0003259316032676257
occ50_s100,vit_base_patch16_224,cls,layer_8,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,96.6,0.4898979485566356,30.0,8.366600265340756,0.9555025195575204,0.00031970346434971825,0.04449748044247949,0.00031970346434973695,0.00814473352873229,0.000141088608989616,0.00814473352873229,0.000141088608989616
occ50_s100,vit_base_patch16_224,cls,layer_9,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,95.0,0.6324555320336759,40.0,6.324555320336759,0.9488061602510021,0.0001905072274206654,0.051193839748998084,0.000190507227420611,0.009321074481648577,0.0001048176517895584,0.009321074481648577,0.0001048176517895584
occ50_s100,vit_base_patch16_224,cls,layer_10,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,95.0,1.0954451150103321,46.0,5.8309518948453025,0.8550775518164508,0.0018181506894793128,0.14492244818354916,0.0018181506894792835,0.036379060894429535,0.0008278570673593399,0.036379060894429535,0.0008278570673593373
occ50_s100,vit_base_patch16_224,cls,layer_11,8,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,91.2,1.3266499161421599,46.0,7.348469228349535,0.8804803849224612,0.0009917471487053801,0.11951961507753886,0.0009917471487054222,0.0227375642443625,0.0002616194486730303,0.0227375642443625,0.0002616194486730303
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_0,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,2.6,0.4898979485566356,1.0,2.0,0.9957475591395382,5.9509573545935547e-05,0.004252440860461804,5.950957354591194e-05,0.0024471856520415806,0.00010331457598617337,0.0024471856520415806,0.00010331457598617342
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_1,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,10.8,1.1661903789690602,3.0,2.449489742783178,0.9956900190975251,4.306458777733962e-05,0.00430998090247493,4.306458777729423e-05,0.0018214584855718145,6.221728756036044e-05,0.0018214584855718145,6.221728756036042e-05
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_2,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,52.2,3.599999999999998,6.0,4.898979485566356,0.9883489538356989,0.00017361751279029958,0.011651046164301165,0.00017361751279033847,0.0045039658998581355,0.0001729485532615986,0.0045039658998581355,0.0001729485532615989
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_3,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,88.2,2.7129319932501073,8.0,2.449489742783178,0.9775692302077748,0.00026438571196729963,0.022430769792225223,0.0002643857119672907,0.007869162118934268,0.00029583645041264994,0.007869162118934268,0.00029583645041264994
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_4,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.0,0.0,10.0,4.47213595499958,0.9533439298924915,0.0007115760373307056,0.04665607010750842,0.0007115760373307683,0.01591702238716349,0.00028117283575548185,0.01591702238716349,0.00028117283575548294
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_5,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,10.0,4.47213595499958,0.9187316726345406,0.0012818839494165703,0.08126832736545943,0.0012818839494165755,0.02486491408123033,0.0003874633203059917,0.024864914081230333,0.0003874633203059914
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_6,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.0,2.449489742783178,0.9005150925093842,0.0012412726972614652,0.09948490749061586,0.0012412726972614535,0.025857030140955285,0.00040019950161459503,0.025857030140955285,0.00040019950161459503
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_7,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,99.4,0.4898979485566356,5.0,4.47213595499958,0.9128581385698304,0.0006585122294032723,0.08714186143016948,0.0006585122294032928,0.02089354568660953,0.0006077086356027527,0.020893545686609533,0.000607708635602754
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_8,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,84.4,1.8547236990991407,7.0,4.0,0.9377131677442563,0.00031333787866784986,0.06228683225574373,0.00031333787866785875,0.014767757628319913,0.000252124180109383,0.014767757628319913,0.0002521241801093831
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_9,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,47.2,1.5999999999999999,16.0,8.602325267042627,0.9483612066852333,0.00022971834968407392,0.051638793314766784,0.00022971834968412582,0.011326803111250477,0.00016485662842138942,0.011326803111250477,0.00016485662842138942
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_10,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,36.0,1.8973665961010275,26.0,5.830951894845301,0.8828292115716627,0.0005362911836842465,0.11717078842833739,0.0005362911836843204,0.02945478181383388,0.00047981135441090955,0.02945478181383388,0.00047981135441090955
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_11,2,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,45.0,1.2649110640673518,47.0,12.884098726725126,0.5573632029887932,0.001330583167741076,0.4426367970112068,0.0013305831677411,0.08065859418973768,0.0010558247523516757,0.08065859418973768,0.0010558247523516757
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_0,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,2.6,0.4898979485566356,1.0,2.0,0.9957475591395382,5.9509573545935547e-05,0.004252440860461804,5.950957354591194e-05,0.0024471856520415806,0.00010331457598617337,0.0024471856520415806,0.00010331457598617342
occ50_s100,vit_base_patch16_clip_224.openai,cls,layer_1,4,0.02,0.1,0.05,2,100,20,0.0,occlusion,5.0,2,0.5,768,5,12.0,1.0954451150103321,3.0,2.449489742783178,0.9956900190975251,4.306458777733962e-05,0.00430998090247493,4.306458777729423e-05,0.0018214584855718145,6.221728756036044e-05,0.0018214584855718145,6.221728756036042e-05
